#Supplementary Data 2. All alternative splicing events for significantly differentially spliced genes between morphs of Pristionchus pacificus.																				  
Gene ID	Splice type	Chromosome	Strand	Exon start	Exon end	Upstream exon start	Upstream exon end	Downstream exon start	Downstream exon end	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference  
UMM-S325-1.19-mRNA-4	A3SS	ChrV	-	12683909	12684043	12683909	12684019	12685415	12685545	"18,21,20,30"	"10,19,11,12"	"6,19,14,13"	"10,10,15,14"	102	78	2.14E-07	1.10E-05	"0.579,0.458,0.582,0.657"	"0.315,0.592,0.416,0.415"	0.134
UMM-S325-1.19-mRNA-4	A3SS	ChrV	-	12681561	12681724	12681561	12681678	12682628	12682850	"158,192,197,190"	"5,11,12,12"	"136,167,167,143"	"13,5,3,7"	124	78	0.002146677	0.04296292	"0.952,0.917,0.912,0.909"	"0.868,0.955,0.972,0.928"	-0.008
UMM-S325-1.19-mRNA-4	SE	ChrV	-	12695616	12695736	12693993	12694199	12695781	12695885	"257,295,234,230"	"1,1,2,4"	"213,230,249,203"	"2,3,7,4"	198	78	0.00603645	0.085950514	"0.99,0.991,0.979,0.958"	"0.977,0.968,0.933,0.952"	0.022
UMM-S328-4.72-mRNA-1	SE	ChrX	+	8730023	8730080	8729806	8729854	8730288	8730319	"0,1,1,2"	"0,0,2,0"	"3,8,3,4"	"2,1,2,1"	135	78	1.85E-31	3.69E-29	"NA,1.0,0.224,1.0"	"0.464,0.822,0.464,0.698"	0.129
UMM-S328-4.72-mRNA-1	SE	ChrX	+	8728167	8729022	8727794	8727890	8729165	8729333	"11,23,22,16"	"2,2,1,0"	"17,15,12,18"	"5,6,3,2"	933	78	2.12E-14	1.56E-12	"0.315,0.49,0.648,1.0"	"0.221,0.173,0.251,0.429"	0.345
UMM-S328-4.72-mRNA-1	A3SS	ChrX	+	8730192	8730319	8730288	8730319	8729806	8729854	"6,13,6,13"	"0,0,2,0"	"6,8,7,7"	"2,1,2,1"	174	78	1.48E-06	6.79E-05	"1.0,1.0,0.574,1.0"	"0.574,0.782,0.611,0.758"	0.212
UMM-S328-4.72-mRNA-1	SE	ChrX	+	8730023	8730080	8729806	8729854	8730192	8730319	"0,2,2,4"	"2,4,0,1"	"4,8,4,4"	"3,1,0,1"	135	78	0.000197013	0.004122559	"0.0,0.224,1.0,0.698"	"0.435,0.822,1.0,0.698"	-0.258
UMM-S328-7.14-mRNA-1	RI	ChrX	-	8452245	8452462	8452245	8452326	8452401	8452462	"0,3,1,6"	"8,8,11,10"	"6,3,3,2"	"9,8,5,13"	153	78	1.41E-05	0.000228489	"0.0,0.16,0.044,0.234"	"0.254,0.16,0.234,0.073"	-0.071
UMM-S328-7.14-mRNA-1	A3SS	ChrX	-	8446814	8446951	8446814	8446858	8447039	8447112	"13,20,17,19"	"0,1,0,0"	"16,16,15,17"	"1,0,3,1"	171	78	2.85E-05	0.001041153	"1.0,0.901,1.0,1.0"	"0.879,1.0,0.695,0.886"	0.11
UMM-S328-7.14-mRNA-1	A5SS	ChrX	-	8446642	8446721	8446717	8446721	8446422	8446513	"13,21,18,21"	"3,2,0,1"	"18,23,22,19"	"8,1,3,3"	153	78	0.000101582	0.001967345	"0.688,0.843,1.0,0.915"	"0.534,0.921,0.789,0.764"	0.109
UMM-S328-7.14-mRNA-1	A5SS	ChrX	-	8452173	8452326	8452245	8452326	8451421	8451553	"2,2,1,3"	"5,10,9,8"	"1,0,2,1"	"13,9,14,12"	150	78	0.007395246	0.088217787	"0.172,0.094,0.055,0.163"	"0.038,0.0,0.069,0.042"	0.084
UMM-S328-7.47-mRNA-1	RI	ChrX	-	8397467	8397633	8397467	8397527	8397573	8397633	"1,0,0,0"	"0,1,0,2"	"38,51,42,49"	"386,413,387,337"	124	78	3.16E-47	1.44E-44	"1.0,0.0,NA,0.0"	"0.058,0.072,0.064,0.084"	0.264
UMM-S328-7.47-mRNA-1	RI	ChrX	-	8397573	8397810	8397573	8397633	8397699	8397810	"0,0,0,0"	"0,1,0,1"	"50,68,47,56"	"255,302,277,250"	144	78	0.00179795	0.015975501	"NA,0.0,NA,0.0"	"0.096,0.109,0.084,0.108"	-0.099
UMM-S336-4.51-mRNA-1	SE	ChrIV	+	22506298	22506487	22506092	22506185	22506928	22507034	"7,5,7,7"	"51,83,62,68"	"21,15,17,17"	"58,52,58,48"	267	78	1.40E-19	1.52E-17	"0.039,0.017,0.032,0.029"	"0.096,0.078,0.079,0.094"	-0.057
UMM-S336-4.51-mRNA-1	A3SS	ChrIV	+	22514365	22514479	22514396	22514479	22514097	22514208	"9,5,12,8"	"44,44,47,47"	"3,3,5,1"	"41,42,43,38"	109	78	3.10E-07	1.57E-05	"0.128,0.075,0.154,0.109"	"0.05,0.049,0.077,0.018"	0.068
UMM-S336-4.51-mRNA-1	SE	ChrIV	+	22527709	22527757	22527591	22527636	22527970	22528102	"3,2,3,0"	"95,120,131,120"	"1,6,3,5"	"119,116,109,114"	126	78	5.50E-05	0.001364775	"0.019,0.01,0.014,0.0"	"0.005,0.031,0.017,0.026"	-0.009
UMM-S336-4.51-mRNA-1	SE	ChrIV	+	22531325	22531382	22530565	22530664	22531551	22531652	"49,62,74,88"	"21,40,28,32"	"71,50,35,21"	"36,29,23,31"	135	78	0.00082823	0.014769659	"0.574,0.472,0.604,0.614"	"0.533,0.499,0.468,0.281"	0.121
UMM-S336-4.51-mRNA-1	SE	ChrIV	+	22527970	22528102	22527591	22527636	22528433	22528494	"215,238,258,234"	"2,0,4,1"	"227,210,214,199"	"4,3,2,4"	210	78	0.005089932	0.074198995	"0.976,1.0,0.96,0.989"	"0.955,0.963,0.975,0.949"	0.021
UMM-S336-4.51-mRNA-1	SE	ChrIV	+	22530840	22531116	22530565	22530664	22531325	22531382	"27,29,35,29"	"21,31,35,36"	"47,36,35,24"	"33,20,15,18"	354	78	0.008176033	0.110513486	"0.221,0.171,0.181,0.151"	"0.239,0.284,0.34,0.227"	-0.092
UMM-S336-4.51-mRNA-1	A5SS	ChrIV	+	22521939	22522173	22521939	22522071	22522341	22522443	"39,30,16,24"	"44,65,64,64"	"22,18,14,23"	"65,52,51,66"	180	78	0.008768605	0.101155413	"0.278,0.167,0.098,0.14"	"0.128,0.13,0.106,0.131"	0.047
UMM-S336-4.51-mRNA-1	SE	ChrIV	+	22513621	22513654	22513455	22513529	22514097	22514208	"5,2,1,3"	"35,39,50,45"	"7,1,4,6"	"49,27,36,44"	111	78	0.014177845	0.17412627	"0.091,0.035,0.014,0.045"	"0.091,0.025,0.072,0.087"	-0.023
UMM-S336-4.51-mRNA-1	A5SS	ChrIV	+	22534610	22534708	22534610	22534703	22534822	22534890	"5,7,3,8"	"99,111,92,84"	"3,4,4,2"	"88,79,89,80"	83	78	0.017112252	0.171247348	"0.045,0.056,0.03,0.082"	"0.031,0.045,0.041,0.023"	0.018
UMM-S336-7.15-mRNA-1	SE	ChrIV	-	22277118	22277376	22276812	22276883	22277579	22277690	"24,26,21,17"	"6,10,13,7"	"59,46,45,27"	"11,9,16,7"	336	78	1.05E-25	1.67E-23	"0.481,0.376,0.273,0.361"	"0.555,0.543,0.395,0.472"	-0.119
UMM-S336-7.15-mRNA-1	A5SS	ChrIV	-	22246236	22246368	22246254	22246368	22245981	22246026	"3,3,4,3"	"32,31,41,27"	"7,6,7,6"	"47,41,34,28"	96	78	3.13E-22	4.44E-20	"0.071,0.073,0.073,0.083"	"0.108,0.106,0.143,0.148"	-0.051
UMM-S336-7.15-mRNA-1	RI	ChrIV	-	22235497	22235702	22235497	22235561	22235627	22235702	"1,5,1,1"	"35,34,39,24"	"1,2,1,1"	"37,42,27,27"	144	78	3.32E-08	8.22E-07	"0.015,0.074,0.014,0.022"	"0.014,0.025,0.02,0.02"	0.011
UMM-S336-7.15-mRNA-1	A5SS	ChrIV	-	22244027	22244234	22244130	22244234	22243603	22243763	"4,3,0,2"	"26,44,32,34"	"3,3,5,3"	"43,40,50,40"	181	78	0.001077433	0.016748539	"0.062,0.029,0.0,0.025"	"0.029,0.031,0.041,0.031"	-0.004
UMM-S336-7.15-mRNA-1	SE	ChrIV	-	22270195	22270558	22269889	22269960	22270787	22270899	"58,74,61,58"	"7,6,8,5"	"115,88,88,107"	"13,3,5,6"	441	78	0.039150592	0.389540498	"0.594,0.686,0.574,0.672"	"0.61,0.838,0.757,0.759"	-0.109
UMM-S341-2.63-mRNA-1	RI	ChrIII	-	9672926	9673109	9672926	9672942	9673030	9673109	"17,16,18,16"	"0,1,0,0"	"19,24,15,18"	"1,0,2,2"	166	78	3.16E-26	4.04E-24	"1.0,0.883,1.0,1.0"	"0.899,1.0,0.779,0.809"	0.099
UMM-S341-2.63-mRNA-1	A5SS	ChrIII	-	9672926	9673109	9673030	9673109	9672720	9672861	"14,12,16,13"	"63,63,64,61"	"16,23,14,14"	"63,55,65,66"	182	78	0.013517174	0.143025896	"0.087,0.075,0.097,0.084"	"0.098,0.152,0.085,0.083"	-0.019
UMM-S341-4.24-mRNA-4	SE	ChrIII	+	9836456	9836489	9836155	9836259	9836651	9836752	"47,72,47,49"	"329,375,347,333"	"50,67,87,58"	"85,118,106,86"	111	78	8.57E-106	1.57E-102	"0.091,0.119,0.087,0.094"	"0.292,0.285,0.366,0.322"	-0.218
UMM-S341-4.24-mRNA-4	SE	ChrIII	+	9836456	9836532	9836155	9836259	9836651	9836752	"30,28,23,23"	"329,375,347,333"	"29,34,43,27"	"85,118,106,86"	154	78	9.08E-24	1.24E-21	"0.044,0.036,0.032,0.034"	"0.147,0.127,0.17,0.137"	-0.109
UMM-S341-4.24-mRNA-4	A5SS	ChrIII	+	9836456	9836532	9836456	9836489	9836651	9836752	"34,24,31,22"	"30,60,37,35"	"18,10,17,18"	"32,44,55,42"	121	78	1.55E-15	1.40E-13	"0.422,0.205,0.351,0.288"	"0.266,0.128,0.166,0.216"	0.122
UMM-S341-4.24-mRNA-4	A5SS	ChrIII	+	9836155	9836323	9836155	9836259	9836651	9836752	"79,94,95,77"	"329,375,347,333"	"23,49,35,22"	"85,118,106,86"	142	78	0.028506359	0.25289268	"0.117,0.121,0.131,0.113"	"0.129,0.186,0.154,0.123"	-0.027
UMM-S341-8.9-mRNA-1	SE	ChrIII	-	10273607	10273669	10272959	10273187	10274680	10274749	"64,52,59,65"	"118,147,113,93"	"22,38,23,16"	"99,89,107,107"	140	78	1.54E-148	4.24E-145	"0.232,0.165,0.225,0.28"	"0.11,0.192,0.107,0.077"	0.104
UMM-S341-8.9-mRNA-1	SE	ChrIII	-	10266370	10266405	10266230	10266326	10266453	10266521	"21,36,13,27"	"2,1,1,0"	"29,32,21,24"	"1,0,0,0"	113	78	7.85E-05	0.001756061	"0.879,0.961,0.9,1.0"	"0.952,1.0,1.0,1.0"	-0.053
UMM-S341-8.9-mRNA-1	SE	ChrIII	-	10273607	10273659	10272959	10273187	10274680	10274749	"28,16,19,19"	"118,147,113,93"	"13,13,4,8"	"99,89,107,107"	130	78	0.001952666	0.031646587	"0.125,0.061,0.092,0.109"	"0.073,0.081,0.022,0.043"	0.042
UMM-S341-8.9-mRNA-1	RI	ChrIII	-	10266453	10266637	10266453	10266521	10266567	10266637	"1,0,2,3"	"10,13,7,3"	"2,3,2,2"	"6,11,6,8"	124	78	0.002488515	0.021108013	"0.059,0.0,0.152,0.386"	"0.173,0.146,0.173,0.136"	-0.008
UMM-S341-8.9-mRNA-1	A5SS	ChrIII	-	10271578	10271686	10271581	10271686	10271365	10271527	"286,343,284,333"	"4,5,7,7"	"211,198,242,208"	"8,6,6,11"	81	78	0.019251666	0.186753641	"0.986,0.985,0.975,0.979"	"0.962,0.969,0.975,0.948"	0.018
UMM-S341-8.9-mRNA-1	RI	ChrIII	-	10270341	10270568	10270341	10270452	10270508	10270568	"41,43,33,33"	"200,250,215,195"	"34,27,32,35"	"137,140,142,117"	134	78	0.037153199	0.188864905	"0.107,0.091,0.082,0.09"	"0.126,0.101,0.116,0.148"	-0.03
UMM-S344-3.63-mRNA-1	A3SS	ChrX	+	1257784	1257879	1257790	1257879	1257593	1257670	"11,22,10,14"	"4,10,2,1"	"13,19,20,12"	"0,1,1,2"	84	78	3.85E-08	2.16E-06	"0.719,0.671,0.823,0.929"	"1.0,0.946,0.949,0.848"	-0.15
UMM-S371-1.40-mRNA-1	A5SS	ChrV	-	9723695	9723837	9723773	9723837	9723059	9723152	"28,33,27,22"	"106,125,112,109"	"20,18,29,25"	"125,131,123,117"	156	78	0.001438223	0.021582529	"0.117,0.117,0.108,0.092"	"0.074,0.064,0.105,0.097"	0.024
UMM-S371-1.40-mRNA-1	A5SS	ChrV	-	9723811	9723989	9723930	9723989	9723059	9723152	"24,24,16,23"	"0,2,3,1"	"16,20,11,18"	"4,5,0,2"	197	78	0.001529402	0.022784635	"1.0,0.826,0.679,0.901"	"0.613,0.613,1.0,0.781"	0.1
UMM-S371-1.40-mRNA-1	A5SS	ChrV	-	9723788	9723989	9723930	9723989	9723059	9723152	"26,29,21,22"	"0,2,3,1"	"20,19,11,21"	"4,5,0,2"	220	78	0.0033729	0.045512035	"1.0,0.837,0.713,0.886"	"0.639,0.574,1.0,0.788"	0.109
UMM-S371-1.40-mRNA-1	A5SS	ChrV	-	9723758	9723989	9723930	9723989	9723059	9723152	"27,31,22,25"	"0,2,3,1"	"21,19,10,21"	"4,5,0,2"	250	78	0.003440249	0.04630694	"1.0,0.829,0.696,0.886"	"0.621,0.542,1.0,0.766"	0.12
UMM-S371-1.40-mRNA-1	SE	ChrV	-	9723788	9723837	9723059	9723152	9723930	9723989	"110,156,132,140"	"0,2,3,1"	"137,143,136,119"	"4,5,0,2"	127	78	0.006194543	0.088049861	"1.0,0.98,0.964,0.989"	"0.955,0.946,1.0,0.973"	0.015
UMM-S371-1.40-mRNA-1	SE	ChrV	-	9723811	9723837	9723059	9723152	9723930	9723989	"57,73,63,66"	"0,2,3,1"	"69,70,65,58"	"4,5,0,2"	104	78	0.019107225	0.218892264	"1.0,0.965,0.94,0.98"	"0.928,0.913,1.0,0.956"	0.022
UMM-S371-1.40-mRNA-1	SE	ChrV	-	9723695	9723837	9723059	9723152	9723930	9723989	"164,201,173,175"	"0,2,3,1"	"182,187,196,173"	"4,5,0,2"	220	78	0.019511646	0.222599736	"1.0,0.973,0.953,0.984"	"0.942,0.93,1.0,0.968"	0.017
UMM-S371-1.40-mRNA-1	SE	ChrV	-	9723758	9723837	9723059	9723152	9723930	9723989	"153,187,160,164"	"0,2,3,1"	"175,181,184,168"	"4,5,0,2"	157	78	0.024999164	0.270636002	"1.0,0.979,0.964,0.988"	"0.956,0.947,1.0,0.977"	0.013
UMM-S371-1.40-mRNA-1	RI	ChrV	-	9723811	9723989	9723811	9723837	9723930	9723989	"35,38,27,31"	"184,216,182,192"	"28,27,18,35"	"201,214,223,197"	171	78	0.04221922	0.206789225	"0.08,0.074,0.063,0.069"	"0.06,0.054,0.036,0.075"	0.015
UMM-S379-0.30-mRNA-2	SE	ChrIII	-	17283304	17283522	17283164	17283231	17283629	17283814	"41,39,48,31"	"60,68,99,93"	"43,59,41,42"	"84,55,34,21"	296	78	8.14E-67	5.18E-64	"0.153,0.131,0.113,0.081"	"0.119,0.22,0.241,0.345"	-0.112
UMM-S379-0.30-mRNA-2	SE	ChrIII	-	17283304	17283362	17283164	17283231	17283422	17283522	"2,2,1,2"	"13,17,22,16"	"5,5,1,3"	"20,19,12,6"	136	78	5.61E-29	1.03E-26	"0.081,0.063,0.025,0.067"	"0.125,0.131,0.046,0.223"	-0.072
UMM-S379-0.30-mRNA-2	SE	ChrIII	-	17283422	17283522	17283164	17283231	17283629	17283814	"32,30,42,28"	"60,68,99,93"	"41,49,24,23"	"84,55,34,21"	178	78	2.10E-11	1.26E-09	"0.189,0.162,0.157,0.117"	"0.176,0.281,0.236,0.324"	-0.098
UMM-S379-0.30-mRNA-2	A5SS	ChrIII	-	17283304	17283522	17283422	17283522	17283164	17283231	"22,26,28,19"	"13,17,22,16"	"22,29,29,25"	"20,19,12,6"	196	78	2.78E-10	1.57E-08	"0.402,0.378,0.336,0.321"	"0.304,0.378,0.49,0.624"	-0.09
UMM-S379-0.30-mRNA-2	RI	ChrIII	-	17283304	17283522	17283304	17283362	17283422	17283522	"31,35,37,25"	"1,2,0,1"	"27,37,37,36"	"2,2,1,3"	138	78	0.013619838	0.085320913	"0.946,0.908,1.0,0.934"	"0.884,0.913,0.954,0.872"	0.041
UMM-S379-2.32-mRNA-1	SE	ChrIII	+	17461674	17461977	17461276	17461522	17462091	17462205	"59,80,54,37"	"2,2,3,1"	"121,83,35,30"	"9,7,5,2"	381	78	1.13E-15	9.12E-14	"0.858,0.891,0.787,0.883"	"0.734,0.708,0.589,0.754"	0.159
UMM-S379-2.32-mRNA-1	RI	ChrIII	+	17460313	17460505	17460313	17460386	17460446	17460505	"3,1,1,1"	"25,47,21,27"	"2,1,0,1"	"49,56,20,13"	138	78	0.004759527	0.036738915	"0.064,0.012,0.026,0.021"	"0.023,0.01,0.0,0.042"	0.012
UMM-S379-6.89-mRNA-1	SE	ChrIII	+	17909193	17909346	17909027	17909111	17909403	17909639	"7,14,12,12"	"1,2,0,0"	"3,11,15,11"	"3,0,4,2"	231	78	1.27E-17	1.14E-15	"0.703,0.703,1.0,1.0"	"0.252,1.0,0.559,0.65"	0.236
UMM-S379-6.89-mRNA-1	A5SS	ChrIII	+	17909027	17909120	17909027	17909111	17909193	17909346	"4,6,4,3"	"1,3,1,6"	"2,6,5,1"	"0,5,6,4"	87	78	0.000804878	0.012851501	"0.782,0.642,0.782,0.31"	"1.0,0.518,0.428,0.183"	0.097
UMM-S387-4.3-mRNA-1	A5SS	ChrII	-	11555034	11555154	11555037	11555154	11554924	11554987	"12,14,11,16"	"13,8,11,7"	"19,16,20,20"	"7,9,7,10"	81	78	3.32E-19	3.96E-17	"0.471,0.628,0.491,0.688"	"0.723,0.631,0.733,0.658"	-0.117
UMM-S387-4.3-mRNA-1	A3SS	ChrII	-	11542997	11543160	11542997	11543115	11543212	11543261	"51,60,50,65"	"2,2,3,1"	"34,44,56,47"	"1,1,1,2"	123	78	1.41E-06	6.53E-05	"0.942,0.95,0.914,0.976"	"0.956,0.965,0.973,0.937"	-0.012
UMM-S387-4.3-mRNA-1	A3SS	ChrII	-	11542218	11542318	11542218	11542312	11542444	11542570	"12,19,9,11"	"45,37,39,45"	"10,4,13,10"	"35,34,42,30"	84	78	0.000216371	0.005460871	"0.198,0.323,0.176,0.185"	"0.21,0.098,0.223,0.236"	0.029
UMM-S387-4.3-mRNA-1	RI	ChrII	-	11542088	11542318	11542088	11542151	11542218	11542318	"3,1,1,4"	"52,39,52,50"	"1,1,1,1"	"35,30,30,37"	145	78	0.000505549	0.005157484	"0.03,0.014,0.01,0.041"	"0.015,0.018,0.018,0.014"	0.007
UMM-S387-4.3-mRNA-1	SE	ChrII	-	11552384	11552461	11550858	11550982	11552638	11552762	"51,52,52,59"	"4,6,3,3"	"64,64,78,81"	"5,1,5,6"	155	78	0.014695773	0.179156213	"0.865,0.813,0.897,0.908"	"0.866,0.97,0.887,0.872"	-0.028
UMM-S394-4.13-mRNA-1	SE	ChrII	-	12365014	12365050	12364625	12364727	12365102	12365173	"2,3,4,4"	"79,125,97,90"	"6,6,7,5"	"91,93,142,106"	114	78	1.90E-19	2.03E-17	"0.017,0.016,0.027,0.03"	"0.043,0.042,0.033,0.031"	-0.015
UMM-S394-4.13-mRNA-1	SE	ChrII	-	12364967	12365050	12364526	12364727	12365102	12365173	"3,3,5,5"	"79,125,97,90"	"6,7,7,5"	"91,93,142,106"	161	78	1.55E-10	8.66E-09	"0.018,0.011,0.024,0.026"	"0.031,0.035,0.023,0.022"	-0.008
UMM-S394-4.13-mRNA-1	RI	ChrII	-	12364526	12364727	12364526	12364579	12364625	12364727	"12,11,9,16"	"122,122,139,116"	"12,11,8,14"	"138,134,163,142"	124	78	1.88E-06	3.64E-05	"0.058,0.054,0.039,0.08"	"0.052,0.049,0.03,0.058"	0.01
UMM-S394-4.13-mRNA-1	SE	ChrII	-	12365020	12365050	12364526	12364727	12365102	12365173	"4,4,4,4"	"79,125,97,90"	"9,6,8,8"	"91,93,142,106"	108	78	0.000596045	0.011095974	"0.035,0.023,0.029,0.031"	"0.067,0.045,0.039,0.052"	-0.021
UMM-S394-4.13-mRNA-1	A5SS	ChrII	-	12364805	12365050	12365020	12365050	12364526	12364727	"13,14,15,13"	"2,1,0,0"	"16,13,15,8"	"3,0,2,3"	293	78	0.000604689	0.009994362	"0.634,0.788,1.0,1.0"	"0.587,1.0,0.666,0.415"	0.189
UMM-S394-4.13-mRNA-1	A3SS	ChrII	-	12364625	12364821	12364625	12364727	12365102	12365173	"6,16,6,15"	"79,125,97,90"	"6,7,13,6"	"91,93,142,106"	172	78	0.000719817	0.016386043	"0.033,0.055,0.027,0.07"	"0.029,0.033,0.04,0.025"	0.014
UMM-S394-4.13-mRNA-1	A5SS	ChrII	-	12364927	12365050	12365020	12365050	12364526	12364727	"24,46,30,33"	"2,1,0,0"	"38,33,44,41"	"3,0,2,3"	171	78	0.00079757	0.012759569	"0.846,0.955,1.0,1.0"	"0.852,1.0,0.909,0.862"	0.044
UMM-S394-4.13-mRNA-1	A5SS	ChrII	-	12364927	12365173	12365102	12365173	12364625	12364727	"31,51,31,35"	"79,125,97,90"	"43,41,50,47"	"91,93,142,106"	253	78	0.001717039	0.025237403	"0.108,0.112,0.09,0.107"	"0.127,0.12,0.098,0.12"	-0.012
UMM-S394-4.13-mRNA-1	A5SS	ChrII	-	12365020	12365173	12365102	12365173	12364526	12364727	"9,6,1,3"	"79,125,97,90"	"8,9,9,9"	"91,93,142,106"	160	78	0.002834238	0.039011055	"0.053,0.023,0.005,0.016"	"0.041,0.045,0.03,0.04"	-0.015
UMM-S394-4.13-mRNA-1	A5SS	ChrII	-	12364805	12365050	12364927	12365050	12364625	12364727	"17,15,20,15"	"22,41,29,31"	"14,15,8,13"	"33,29,36,38"	200	78	0.006923519	0.083620668	"0.232,0.125,0.212,0.159"	"0.142,0.168,0.08,0.118"	0.055
UMM-S394-4.13-mRNA-1	A3SS	ChrII	-	12364625	12364815	12364625	12364727	12365102	12365173	"6,16,6,15"	"79,125,97,90"	"6,7,17,6"	"91,93,142,106"	166	78	0.015894157	0.230539174	"0.034,0.057,0.028,0.073"	"0.03,0.034,0.053,0.026"	0.012
UMM-S394-4.13-mRNA-1	A3SS	ChrII	-	12365368	12365468	12365368	12365455	12365525	12365684	"4,5,2,2"	"122,148,135,134"	"11,4,4,11"	"154,167,144,174"	91	78	0.019655176	0.273540642	"0.027,0.028,0.013,0.013"	"0.058,0.02,0.023,0.051"	-0.018
UMM-S394-4.13-mRNA-1	RI	ChrII	-	12364250	12364440	12364250	12364323	12364367	12364440	"8,21,11,10"	"237,292,272,295"	"12,11,9,7"	"284,277,347,316"	122	78	0.049850026	0.235992864	"0.021,0.044,0.025,0.021"	"0.026,0.025,0.016,0.014"	0.007
UMM-S397-1.35-mRNA-1	SE	ChrV	-	12432110	12432261	12431809	12431926	12432355	12432504	"338,459,318,338"	"96,115,100,96"	"9,089,641,012,957"	"169,186,188,187"	229	78	1.66E-09	8.43E-08	"0.545,0.576,0.52,0.545"	"0.647,0.638,0.647,0.635"	-0.095
UMM-S397-1.35-mRNA-1	SE	ChrV	-	12432110	12432261	12431809	12431926	12432355	12432504	"338,459,318,338"	"96,115,100,96"	"9,089,641,012,957"	"169,186,188,187"	229	78	1.66E-09	8.43E-08	"0.545,0.576,0.52,0.545"	"0.647,0.638,0.647,0.635"	-0.095
UMM-S397-1.35-mRNA-1	SE	ChrV	-	12432114	12432261	12431809	12431926	12432355	12432504	"419,562,387,409"	"96,115,100,96"	"1,136,121,412,391,200"	"169,186,188,187"	225	78	1.74E-05	0.00048468	"0.602,0.629,0.573,0.596"	"0.7,0.694,0.696,0.691"	-0.095
UMM-S397-1.35-mRNA-1	SE	ChrV	-	12432114	12432261	12431809	12431926	12432355	12432504	"419,562,387,409"	"96,115,100,96"	"1,136,121,412,391,200"	"169,186,188,187"	225	78	1.74E-05	0.00048468	"0.602,0.629,0.573,0.596"	"0.7,0.694,0.696,0.691"	-0.095
UMM-S397-1.35-mRNA-1	SE	ChrV	-	12448664	12448765	12448462	12448558	12449191	12449233	"37,34,28,42"	"801,898,732,739"	"55,70,69,54"	"110,512,609,851,005"	179	78	0.007846741	0.106936914	"0.02,0.016,0.016,0.024"	"0.021,0.024,0.03,0.023"	-0.005
UMM-S397-1.35-mRNA-1	SE	ChrV	-	12448664	12448765	12448462	12448558	12449191	12449233	"37,34,28,42"	"801,898,732,739"	"55,70,69,54"	"110,512,609,851,005"	179	78	0.007846741	0.106936914	"0.02,0.016,0.016,0.024"	"0.021,0.024,0.03,0.023"	-0.005
UMM-S397-3.11-mRNA-1	A5SS	ChrV	-	12175408	12175539	12175483	12175539	12175237	12175336	"22,38,25,21"	"1,6,3,3"	"23,17,23,13"	"4,6,6,3"	153	78	1.21E-24	2.01E-22	"0.918,0.764,0.809,0.781"	"0.746,0.591,0.662,0.688"	0.146
UMM-S397-3.11-mRNA-1	A3SS	ChrV	-	12175237	12175426	12175237	12175336	12175483	12175539	"19,33,25,21"	"1,6,3,3"	"22,18,20,13"	"4,6,6,3"	168	78	1.33E-10	9.83E-09	"0.898,0.719,0.795,0.765"	"0.719,0.582,0.607,0.668"	0.15
UMM-S397-3.11-mRNA-1	SE	ChrV	-	12175408	12175426	12175210	12175336	12175483	12175555	"19,34,23,19"	"1,6,3,3"	"20,17,20,14"	"4,6,6,3"	96	78	7.02E-07	2.50E-05	"0.939,0.822,0.862,0.837"	"0.802,0.697,0.73,0.791"	0.11
UMM-S397-3.11-mRNA-1	A3SS	ChrV	-	12174728	12174885	12174728	12174841	12174942	12174966	"3,4,1,7"	"33,44,29,32"	"5,5,7,2"	"26,34,21,21"	122	78	1.72E-06	7.81E-05	"0.055,0.055,0.022,0.123"	"0.109,0.086,0.176,0.057"	-0.043
UMM-S397-3.11-mRNA-1	A3SS	ChrV	-	12179099	12179251	12179099	12179242	12179300	12179325	"692,818,805,734"	"22,24,19,31"	"739,863,847,823"	"23,16,18,27"	87	78	0.001495349	0.031461494	"0.966,0.968,0.974,0.955"	"0.966,0.98,0.977,0.965"	-0.006
UMM-S397-3.11-mRNA-1	SE	ChrV	-	12174625	12174657	12174440	12174521	12174728	12174841	"2,2,3,3"	"2,3,1,3"	"2,0,0,2"	"0,1,7,5"	110	78	0.001911821	0.031076023	"0.415,0.321,0.68,0.415"	"1.0,0.0,0.0,0.221"	0.152
UMM-S397-3.11-mRNA-1	RI	ChrV	-	12179114	12179325	12179114	12179242	12179300	12179325	"60,55,61,54"	"22,24,19,31"	"58,65,72,64"	"23,16,18,27"	136	78	0.037790553	0.191181111	"0.61,0.568,0.648,0.5"	"0.591,0.7,0.696,0.576"	-0.059
UMM-S397-3.66-mRNA-1	A5SS	ChrV	-	12231884	12232088	12232014	12232088	12231203	12231296	"5,7,4,6"	"18,24,26,25"	"2,1,3,1"	"17,19,31,15"	208	78	5.57E-12	3.83E-10	"0.094,0.099,0.055,0.083"	"0.042,0.019,0.035,0.024"	0.053
UMM-S397-3.66-mRNA-1	RI	ChrV	-	12236824	12236985	12236824	12236841	12236936	12236985	"1,1,6,9"	"4,4,3,8"	"1,2,3,0"	"5,9,4,5"	173	78	0.003220725	0.026523466	"0.101,0.101,0.474,0.337"	"0.083,0.091,0.253,0.0"	0.146
